Unique ID, Manufacturer, Chemistry, Voltage (Volts)
 Hewlett-PackardPrimary, Hewlett-Packard, Nickel Metal Hydride, 12.53

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2011-07-01, 15:59:57, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:58, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:59, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:00, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:01, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:02, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:03, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:04, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:05, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:06, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:07, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:08, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:09, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:10, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:11, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:12, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:13, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:14, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:15, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:16, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:17, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:18, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:19, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:20, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:21, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:22, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:23, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:24, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:25, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:26, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:27, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:28, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:29, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:30, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:31, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:32, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:33, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:34, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:35, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:36, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:38, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:39, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:40, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:41, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:42, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:43, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:44, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:45, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:46, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:47, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:48, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:49, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:50, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:51, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:52, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:53, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:54, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:55, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:56, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:57, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:58, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:00:59, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:01:00, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 16:01:01, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
