CPUID:,0x20652,,,,,,,,,,,,
Processor:,Mobile Intel Core i5 520M (Arrandale),,,,,,,,,,,,
Platform:,LGA 1156 (Socket H),,,,,,,,,,,,
Revision:,C2,,,,,,,,,,,,
Lithography:,32nm,,,,,,,,,,,,
,,,,,,,,,,,,,
Session start:,19:18:59 - July 16 - 2011,,,,,,,,,,,,
,,,,,,,,,,,,,
Time,Core 0 Temp. (°),Core 1 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz)
21:11:59,71,75,,,43,83,24,2194.5,,40,86,26,2261
21:12:00,71,71,,,43,83,20,2194.5,,40,86,33,2128
21:12:01,71,69,,,43,83,26,2194.5,,40,86,23,2261
21:12:02,68,69,,,43,83,26,2327.5,,40,86,25,2261
21:12:03,69,69,,,43,83,24,2261,,40,86,27,2261
21:12:04,68,66,,,43,83,27,2261,,40,86,22,2261
21:12:05,68,67,,,43,83,21,2327.5,,40,86,30,2327.5
21:12:06,69,67,,,43,83,22,2327.5,,40,86,27,2061.5
21:12:07,68,66,,,43,83,26,2327.5,,40,86,25,2061.5
21:12:08,68,65,,,43,83,24,2327.5,,40,86,25,2128
21:12:09,68,65,,,43,83,25,2394,,40,86,26,2261
21:12:10,67,65,,,43,83,23,2327.5,,40,86,25,2261
21:12:11,66,63,,,43,83,24,2261,,40,86,26,2327.5
21:12:12,68,64,,,43,83,23,2261,,40,86,26,2261
21:12:13,67,64,,,43,83,25,2194.5,,40,86,27,2061.5
21:12:14,67,63,,,43,83,24,2261,,40,86,25,2061.5
21:12:15,67,63,,,43,83,25,2261,,40,86,25,2128
21:12:16,67,63,,,43,83,20,2261,,40,86,29,2261
21:12:17,65,63,,,43,83,23,2194.5,,40,86,26,2261
21:12:18,66,66,,,43,83,19,2261,,40,86,30,2261
21:12:19,65,63,,,43,83,22,2261,,40,86,28,2327.5
21:12:20,67,64,,,43,83,24,2261,,40,86,27,2128
21:12:21,67,72,,,43,83,27,2327.5,,40,86,24,1995
21:12:22,75,79,,,43,83,27,2261,,40,86,26,1995
21:12:23,68,76,,,43,83,24,2261,,40,86,25,2194.5
21:12:24,70,75,,,43,83,24,2327.5,,40,86,26,2194.5
21:12:25,77,66,,,43,83,27,2261,,40,86,24,2261
21:12:27,77,71,,,43,83,28,2128,,40,86,24,2261
21:12:28,70,75,,,43,83,22,2194.5,,40,86,29,2194.5
21:12:29,76,70,,,43,83,23,2194.5,,40,86,31,2128
21:12:30,72,75,,,43,83,25,2261,,40,86,24,2194.5
21:12:31,76,70,,,43,83,25,2327.5,,40,86,26,2194.5
21:12:32,73,75,,,43,83,24,2261,,40,86,28,2261
21:12:33,70,77,,,43,83,25,2327.5,,40,86,25,2261
21:12:34,72,78,,,43,83,25,2194.5,,40,86,27,2261
21:12:35,79,78,,,43,83,28,2128,,40,86,28,2128
21:12:36,76,77,,,43,83,23,2261,,40,86,26,2128
21:12:37,77,78,,,43,83,24,2327.5,,40,86,28,2128
21:12:38,78,77,,,43,83,25,2327.5,,40,86,25,2261
21:12:39,79,77,,,43,83,24,2261,,40,86,25,2261
21:12:40,79,79,,,43,83,22,2327.5,,40,86,31,2194.5
21:12:41,79,80,,,43,83,25,2327.5,,40,86,28,2194.5
21:12:42,79,79,,,43,83,23,2128,,40,86,26,2128
21:12:43,80,80,,,43,83,30,2327.5,,40,86,26,2194.5
21:12:44,79,79,,,43,83,20,2194.5,,40,86,27,2261
21:12:45,78,80,,,43,83,22,2261,,40,86,33,2261
21:12:46,79,80,,,43,83,22,2261,,40,86,27,2261
21:12:47,78,81,,,43,83,24,2261,,40,86,27,2327.5
21:12:48,80,80,,,43,83,29,2261,,40,86,24,2061.5
21:12:49,81,80,,,43,83,29,2327.5,,40,86,21,2128
21:12:50,81,81,,,43,83,27,2194.5,,40,86,30,2128
21:12:51,81,81,,,43,83,24,1995,,40,86,24,2261
21:12:52,80,81,,,43,83,19,2261,,40,86,31,2261
21:12:53,81,81,,,43,83,22,2261,,40,86,26,2261
21:12:54,81,81,,,43,83,23,2261,,40,86,30,2261
21:12:55,81,81,,,43,83,26,2261,,40,86,28,2128
21:12:56,81,82,,,43,83,21,2261,,40,86,29,2061.5
21:12:57,76,82,,,43,83,24,2261,,40,86,27,2194.5
21:12:58,80,76,,,43,83,27,2261,,40,86,23,2261
21:12:59,76,80,,,43,83,25,2128,,40,86,26,2261
21:13:00,77,77,,,43,83,29,2261,,40,86,24,2261
21:13:01,74,80,,,43,83,21,2128,,40,86,29,2261
21:13:02,78,76,,,43,83,29,2327.5,,40,86,22,2261
21:13:03,75,78,,,43,83,24,2261,,40,86,27,2128
21:13:04,79,73,,,43,83,23,2327.5,,40,86,29,2061.5
21:13:05,72,81,,,43,83,20,2261,,40,86,30,2261
21:13:06,80,74,,,43,83,25,2327.5,,40,86,26,2327.5
21:13:07,74,78,,,43,83,21,2327.5,,40,86,29,2261
21:13:08,82,71,,,43,83,27,2261,,40,86,22,2261
21:13:09,76,76,,,43,83,23,2261,,40,86,29,2261
21:13:10,78,75,,,43,83,27,2327.5,,40,86,27,2261
21:13:11,71,76,,,43,83,21,2261,,40,86,27,2128
21:13:12,71,71,,,43,83,20,2261,,40,86,34,2261
21:13:13,70,71,,,43,83,25,2261,,40,86,24,2128
21:13:14,71,68,,,43,83,24,2261,,40,86,24,2194.5
21:13:15,68,69,,,43,83,25,2261,,40,86,25,2261
21:13:16,69,67,,,43,83,26,2327.5,,40,86,24,2261
21:13:17,68,68,,,43,83,22,2261,,40,86,27,2261
21:13:18,68,65,,,43,83,25,2327.5,,40,86,26,2327.5
21:13:19,68,65,,,43,83,27,2327.5,,40,86,25,2327.5
21:13:20,68,66,,,43,83,27,2261,,40,86,24,2261
21:13:21,69,65,,,43,83,27,2327.5,,40,86,24,2261
21:13:22,69,66,,,43,83,22,2327.5,,40,86,28,2194.5
21:13:23,69,66,,,43,83,21,2327.5,,40,86,27,2194.5
21:13:24,67,65,,,43,83,23,2261,,40,86,27,2194.5
21:13:25,66,65,,,43,83,22,2327.5,,40,86,28,2261
21:13:26,68,64,,,43,83,27,2327.5,,40,86,24,2327.5
21:13:27,67,65,,,43,83,24,2327.5,,40,86,26,2261
21:13:28,68,62,,,43,83,19,2194.5,,40,86,31,2261
21:13:29,67,63,,,43,83,21,2128,,40,86,30,2261
21:13:30,67,64,,,43,83,28,2261,,40,86,25,2261
21:13:31,66,64,,,43,83,23,2261,,40,86,27,2061.5
21:13:32,66,64,,,43,83,24,2261,,40,86,25,2128
21:13:33,67,69,,,43,83,23,2261,,40,86,28,2128
21:13:34,67,73,,,43,83,18,2261,,40,86,32,2327.5
21:13:35,68,75,,,43,83,27,2327.5,,40,86,23,2261
21:13:36,72,70,,,43,83,26,2327.5,,40,86,25,2261
21:13:37,76,69,,,43,83,16,2327.5,,40,86,35,2128
21:13:38,70,76,,,43,83,24,2327.5,,40,86,24,2061.5
21:13:40,76,70,,,43,83,23,2261,,40,86,28,2327.5
21:13:41,79,67,,,43,83,26,2327.5,,40,86,24,2327.5
21:13:42,75,72,,,43,83,20,2261,,40,86,30,2261
21:13:43,70,78,,,43,83,29,2194.5,,40,86,23,2261
21:13:44,77,76,,,43,83,28,2128,,40,86,26,2327.5
21:13:45,71,76,,,43,83,20,2261,,40,86,26,2061.5
21:13:46,71,78,,,43,83,24,2327.5,,40,86,27,2128
21:13:47,72,76,,,43,83,24,2327.5,,40,86,25,2261
21:13:48,75,78,,,43,83,27,2261,,40,86,24,2261
21:13:49,79,79,,,43,83,26,2327.5,,40,86,27,2194.5
21:13:50,78,77,,,43,83,21,2194.5,,40,86,28,2261
21:13:51,79,77,,,43,83,28,2194.5,,40,86,23,2327.5
21:13:52,80,78,,,43,83,26,2128,,40,86,26,1995
21:13:53,78,80,,,43,83,28,2327.5,,40,86,24,2194.5
21:13:54,78,79,,,43,83,22,2261,,40,86,25,2061.5
21:13:55,80,79,,,43,83,33,2327.5,,40,86,19,2194.5
21:13:56,76,81,,,43,83,28,2327.5,,40,86,22,2194.5
21:13:57,80,79,,,43,83,31,2327.5,,40,86,20,2194.5
21:13:58,77,81,,,43,83,23,2261,,40,86,28,2194.5
21:13:59,80,79,,,43,83,24,2261,,40,86,28,2261
21:14:00,80,80,,,43,83,22,1995,,40,86,30,2261
21:14:01,82,75,,,43,83,29,2261,,40,86,24,2128
21:14:02,81,80,,,43,83,25,2261,,40,86,32,2128
21:14:03,78,81,,,43,83,22,2261,,40,86,23,2061.5
21:14:04,81,80,,,43,83,23,2261,,40,86,29,2261
21:14:05,75,83,,,43,83,18,2261,,40,86,32,2261
21:14:06,80,81,,,43,83,19,2261,,40,86,31,2261
21:14:07,79,81,,,43,83,24,2261,,40,86,30,2261
21:14:08,81,83,,,43,83,28,2261,,40,86,25,2128
21:14:09,80,81,,,43,83,19,2194.5,,40,86,30,1995
21:14:10,77,81,,,43,83,27,2128,,40,86,26,2194.5
21:14:11,77,78,,,43,83,31,2194.5,,40,86,21,2261
21:14:12,77,77,,,43,83,24,2327.5,,40,86,25,2261
21:14:13,73,80,,,43,83,21,2327.5,,40,86,30,2261
21:14:14,75,78,,,43,83,25,2327.5,,40,86,26,2261
21:14:15,73,79,,,43,83,21,2261,,40,86,28,2261
21:14:16,75,77,,,43,83,27,2327.5,,40,86,27,2261
21:14:17,79,73,,,43,83,26,2327.5,,40,86,26,2261
21:14:18,74,78,,,43,83,25,2194.5,,40,86,25,2194.5
21:14:19,78,74,,,43,83,29,2261,,40,86,26,2261
21:14:20,75,76,,,43,83,25,2194.5,,40,86,28,2261
21:14:21,74,78,,,43,83,24,2261,,40,86,25,2061.5
21:14:22,74,78,,,43,83,28,2327.5,,40,86,28,2327.5
21:14:23,72,78,,,43,83,19,2394,,40,86,31,2261
21:14:24,72,73,,,43,83,24,2327.5,,40,86,24,2261
21:14:25,71,70,,,43,83,17,2327.5,,40,86,33,2327.5
21:14:26,70,68,,,43,83,23,2261,,40,86,27,2194.5
21:14:27,67,69,,,43,83,24,2261,,40,86,25,2261
21:14:28,68,69,,,43,83,28,2327.5,,40,86,23,2261
21:14:29,70,67,,,43,83,22,2327.5,,40,86,28,2261
21:14:30,69,68,,,43,83,24,2261,,40,86,26,2261
21:14:31,69,66,,,43,83,25,2327.5,,40,86,27,2194.5
21:14:32,66,66,,,43,83,23,2261,,40,86,26,2261
21:14:33,67,64,,,43,83,24,2194.5,,40,86,26,2261
21:14:34,67,65,,,43,83,22,2327.5,,40,86,28,2327.5
21:14:35,68,65,,,43,83,22,2261,,40,86,27,2327.5
21:14:36,67,65,,,43,83,25,2327.5,,40,86,24,2261
21:14:37,67,64,,,43,83,24,2261,,40,86,27,2061.5
21:14:38,64,62,,,43,83,25,2261,,40,86,25,2194.5
21:14:39,64,64,,,43,83,23,2327.5,,40,86,26,2194.5
21:14:40,67,65,,,43,83,25,2261,,40,86,30,2194.5
21:14:41,66,64,,,43,83,20,2327.5,,40,86,29,2261
21:14:42,65,63,,,43,83,22,2327.5,,40,86,28,2261
21:14:43,67,64,,,43,83,20,2261,,40,86,28,2128
21:14:44,67,63,,,43,83,32,2327.5,,40,86,19,2261
21:14:45,67,64,,,43,83,25,2261,,40,86,25,2061.5
21:14:46,72,64,,,43,83,24,2261,,40,86,28,2061.5
21:14:47,75,65,,,43,83,22,2327.5,,40,86,27,2327.5
21:14:48,67,76,,,43,83,21,2194.5,,40,86,30,2261
21:14:49,69,76,,,43,83,22,2128,,40,86,27,2061.5
21:14:50,68,78,,,43,83,20,2261,,40,86,34,2061.5
21:14:52,74,71,,,43,83,24,2194.5,,40,86,26,2261
21:14:53,78,67,,,43,83,30,2394,,40,86,22,2261
21:14:54,74,73,,,43,83,24,2394,,40,86,26,2261
21:14:55,70,77,,,43,83,26,2327.5,,40,86,26,2194.5
21:14:56,74,72,,,43,83,29,2327.5,,40,86,21,2194.5
21:14:57,71,76,,,43,83,25,2261,,40,86,27,2194.5
21:14:58,78,69,,,43,83,25,2128,,40,86,25,2194.5
21:14:59,77,71,,,43,83,24,2194.5,,40,86,28,2194.5
21:15:00,74,82,,,43,83,26,2261,,40,86,26,2327.5
21:15:01,78,79,,,43,83,27,2261,,40,86,27,2327.5
21:15:02,78,77,,,43,83,20,2394,,40,86,28,2261
21:15:03,74,82,,,43,83,20,2261,,40,86,32,2128
21:15:04,79,79,,,43,83,33,2327.5,,40,86,21,2061.5
21:15:05,79,78,,,43,83,24,2128,,40,86,26,2261
21:15:06,79,79,,,43,83,24,2128,,40,86,26,2261
21:15:07,80,81,,,43,83,25,2261,,40,86,31,2327.5
21:15:08,78,80,,,43,83,17,2261,,40,86,29,2327.5
21:15:09,79,80,,,43,83,24,2327.5,,40,86,27,2261
21:15:10,79,82,,,43,83,28,2261,,40,86,30,2261
21:15:11,79,80,,,43,83,26,2261,,40,86,23,2061.5
21:15:12,80,80,,,43,83,24,2327.5,,40,86,27,2128
21:15:13,79,81,,,43,83,27,2194.5,,40,86,23,2128
21:15:14,81,81,,,43,83,27,2261,,40,86,28,2261
21:15:15,81,81,,,43,83,21,2128,,40,86,24,2261
21:15:16,82,81,,,43,83,28,2327.5,,40,86,26,2261
21:15:17,81,81,,,43,83,26,2327.5,,40,86,23,2194.5
21:15:18,83,75,,,43,83,25,2261,,40,86,28,2261
21:15:19,79,81,,,43,83,24,2261,,40,86,26,2061.5
21:15:20,81,81,,,43,83,27,2261,,40,86,27,2128
21:15:21,82,81,,,43,83,27,2194.5,,40,86,25,2261
21:15:22,79,81,,,43,83,17,2194.5,,40,86,30,2261
21:15:23,80,76,,,43,83,20,2128,,40,86,31,2261
21:15:24,81,72,,,43,83,27,2261,,40,86,23,2261
21:15:25,79,75,,,43,83,25,2261,,40,86,26,2261
21:15:26,77,76,,,43,83,28,2261,,40,86,23,2128
21:15:27,79,75,,,43,83,22,2327.5,,40,86,29,2194.5
21:15:28,73,79,,,43,83,23,2327.5,,40,86,27,2128
21:15:29,74,79,,,43,83,25,2327.5,,40,86,30,2194.5
21:15:30,77,76,,,43,83,24,2261,,40,86,30,2327.5
21:15:31,74,79,,,43,83,28,2327.5,,40,86,25,2327.5
21:15:32,78,78,,,43,83,20,2327.5,,40,86,30,2261
21:15:33,81,73,,,43,83,28,2394,,40,86,23,2327.5
21:15:34,78,73,,,43,83,23,2261,,40,86,25,2194.5
21:15:35,72,82,,,43,83,21,2261,,40,86,30,2261
21:15:36,75,72,,,43,83,24,2261,,40,86,26,2261
21:15:37,73,71,,,43,83,26,2261,,40,86,27,2128
21:15:38,70,72,,,43,83,20,2194.5,,40,86,29,2194.5
21:15:39,70,68,,,43,83,26,2261,,40,86,25,2194.5
21:15:40,70,68,,,43,83,21,2261,,40,86,27,2194.5
21:15:41,69,68,,,43,83,23,2327.5,,40,86,27,2327.5
21:15:42,68,65,,,43,83,26,2327.5,,40,86,23,2194.5
21:15:43,68,64,,,43,83,26,2327.5,,40,86,25,2327.5
21:15:44,68,65,,,43,83,27,2327.5,,40,86,24,2194.5
21:15:45,67,65,,,43,83,25,2261,,40,86,24,2261
21:15:46,68,65,,,43,83,21,2327.5,,40,86,29,2194.5
21:15:47,68,66,,,43,83,28,2327.5,,40,86,22,2194.5
21:15:48,67,64,,,43,83,25,2327.5,,40,86,24,2194.5
21:15:49,67,66,,,43,83,25,2327.5,,40,86,26,2261
21:15:50,68,64,,,43,83,33,2261,,40,86,22,2327.5
21:15:51,66,67,,,43,83,28,2261,,40,86,22,2261
21:15:52,66,64,,,43,83,22,2327.5,,40,86,28,2327.5
21:15:53,66,65,,,43,83,31,2327.5,,40,86,19,2261
21:15:54,65,66,,,43,83,27,2194.5,,40,86,23,2261
21:15:55,68,63,,,43,83,23,2261,,40,86,28,2194.5
21:15:56,66,63,,,43,83,22,2327.5,,40,86,28,1995
21:15:57,66,66,,,43,83,24,2261,,40,86,24,2194.5
21:15:58,70,64,,,43,83,21,2261,,40,86,30,2194.5
21:15:59,68,73,,,43,83,25,2261,,40,86,26,2261
21:16:00,68,76,,,43,83,25,2128,,40,86,27,2261
21:16:01,78,66,,,43,83,30,2261,,40,86,23,2261
21:16:03,77,65,,,43,83,27,2327.5,,40,86,22,2261
21:16:04,74,72,,,43,83,21,2128,,40,86,28,2061.5
21:16:05,69,79,,,43,83,24,2128,,40,86,28,2061.5
21:16:06,74,74,,,43,83,24,2194.5,,40,86,25,2194.5
21:16:07,70,77,,,43,83,27,2394,,40,86,24,2194.5
21:16:08,74,76,,,43,83,23,2394,,40,86,28,2261
21:16:09,77,70,,,43,83,22,2261,,40,86,27,2261
21:16:10,79,69,,,43,83,25,2261,,40,86,27,2061.5
21:16:11,78,77,,,43,83,26,2327.5,,40,86,27,2194.5
21:16:12,70,79,,,43,83,26,2261,,40,86,21,2261
21:16:13,77,76,,,43,83,23,2261,,40,86,27,2261
21:16:14,77,82,,,43,83,30,2194.5,,40,86,24,2327.5
21:16:15,78,79,,,43,83,19,2128,,40,86,30,2194.5
21:16:16,77,79,,,43,83,25,2327.5,,40,86,28,2194.5
21:16:17,79,78,,,43,83,27,2327.5,,40,86,25,2194.5
21:16:18,80,79,,,43,83,28,2327.5,,40,86,25,2061.5
21:16:19,81,80,,,43,83,29,2327.5,,40,86,25,2194.5
21:16:20,79,79,,,43,83,19,2327.5,,40,86,31,2261
21:16:21,80,79,,,43,83,25,2261,,40,86,24,2261
21:16:22,80,80,,,43,83,20,2261,,40,86,32,2261
21:16:23,80,80,,,43,83,22,2061.5,,40,86,25,2261
21:16:24,76,82,,,43,83,20,2194.5,,40,86,32,2261
21:16:25,81,80,,,43,83,27,2261,,40,86,25,1995
21:16:26,81,81,,,43,83,27,2327.5,,40,86,27,2128
21:16:27,82,80,,,43,83,22,2261,,40,86,29,2128
21:16:28,82,81,,,43,83,24,2261,,40,86,32,2261
21:16:29,74,84,,,43,83,22,2261,,40,86,24,2061.5
21:16:30,81,80,,,43,83,24,2194.5,,40,86,29,2128
21:16:31,81,81,,,43,83,28,2128,,40,86,23,2194.5
21:16:32,75,83,,,43,83,22,2194.5,,40,86,30,2261
21:16:33,79,82,,,43,83,22,2194.5,,40,86,30,2327.5
21:16:34,82,81,,,43,83,24,2261,,40,86,26,2327.5
21:16:35,82,75,,,43,83,27,2261,,40,86,26,2261
21:16:36,81,75,,,43,83,19,2261,,40,86,31,2128
21:16:37,79,76,,,43,83,24,2327.5,,40,86,26,1995
21:16:38,78,76,,,43,83,20,2261,,40,86,32,2261
21:16:39,81,73,,,43,83,23,2327.5,,40,86,28,2327.5
21:16:40,74,78,,,43,83,25,2327.5,,40,86,30,2261
21:16:41,79,73,,,43,83,24,2327.5,,40,86,27,2327.5
21:16:42,73,79,,,43,83,23,2327.5,,40,86,27,2327.5
21:16:43,74,81,,,43,83,24,2327.5,,40,86,25,2327.5
21:16:44,78,74,,,43,83,20,2327.5,,40,86,32,2261
21:16:45,78,73,,,43,83,27,2327.5,,40,86,25,2261
21:16:46,80,72,,,43,83,21,2327.5,,40,86,31,2128
21:16:47,71,81,,,43,83,18,2394,,40,86,36,2194.5
21:16:48,75,77,,,43,83,26,2394,,40,86,23,2261
21:16:49,71,75,,,43,83,21,2194.5,,40,86,29,2194.5
21:16:50,70,70,,,43,83,25,2261,,40,86,29,2327.5
21:16:51,70,68,,,43,83,21,2261,,40,86,28,2327.5
21:16:52,70,69,,,43,83,25,2261,,40,86,24,2261
21:16:53,70,67,,,43,83,25,2194.5,,40,86,25,2261
21:16:54,69,67,,,43,83,28,2261,,40,86,21,2261
21:16:55,69,67,,,43,83,26,2327.5,,40,86,23,2061.5
21:16:56,67,65,,,43,83,27,2327.5,,40,86,23,2128
21:16:57,68,67,,,43,83,22,2327.5,,40,86,28,2261
21:16:58,69,67,,,43,83,26,2261,,40,86,24,2327.5
21:16:59,68,67,,,43,83,22,2327.5,,40,86,28,2327.5
21:17:00,66,66,,,43,83,26,2327.5,,40,86,28,2261
21:17:01,68,67,,,43,83,20,2327.5,,40,86,29,2194.5
21:17:02,66,63,,,43,83,22,2327.5,,40,86,28,2194.5
21:17:03,66,64,,,43,83,19,2327.5,,40,86,31,2194.5
21:17:04,67,63,,,43,83,24,2327.5,,40,86,25,2061.5
21:17:05,67,65,,,43,83,22,2261,,40,86,28,2261
21:17:06,67,64,,,43,83,25,2261,,40,86,24,2261
21:17:07,68,64,,,43,83,26,2061.5,,40,86,23,2261
21:17:08,66,66,,,43,83,21,2261,,40,86,29,2327.5
21:17:09,65,64,,,43,83,28,2261,,40,86,23,2128
21:17:10,72,79,,,43,83,14,2261,,40,86,38,2261
21:17:12,71,64,,,43,83,23,2327.5,,40,86,24,1995
21:17:12,74,64,,,43,83,22,2327.5,,40,86,28,1995
21:17:13,76,65,,,43,83,27,1995,,40,86,24,2261
21:17:15,76,65,,,43,83,27,1995,,40,86,22,2261
21:17:15,74,71,,,43,83,20,2261,,40,86,31,2128
21:17:17,77,67,,,43,83,26,2327.5,,40,86,26,2061.5
21:17:18,74,73,,,43,83,27,2261,,40,86,25,2261
21:17:19,77,69,,,43,83,24,2327.5,,40,86,26,2261
21:17:20,71,79,,,43,83,22,2261,,40,86,30,2261
21:17:21,71,76,,,43,83,27,2128,,40,86,23,2327.5
21:17:22,78,67,,,43,83,23,2128,,40,86,27,2194.5
21:17:23,78,76,,,43,83,27,2261,,40,86,27,2128
21:17:24,70,78,,,43,83,24,2327.5,,40,86,25,2128
21:17:25,75,75,,,43,83,22,2327.5,,40,86,30,2128
21:17:26,76,77,,,43,83,28,2261,,40,86,23,2327.5
21:17:27,74,78,,,43,83,21,2327.5,,40,86,28,2327.5
21:17:28,78,77,,,43,83,26,2261,,40,86,27,2261
21:17:29,80,80,,,43,83,27,2261,,40,86,30,2327.5
21:17:30,80,80,,,43,83,29,2061.5,,40,86,23,2194.5
21:17:31,79,78,,,43,83,27,2194.5,,40,86,19,2061.5
21:17:32,79,80,,,43,83,24,2261,,40,86,27,1995
21:17:33,79,80,,,43,83,27,2261,,40,86,25,2261
21:17:34,73,81,,,43,83,27,2327.5,,40,86,24,2261
21:17:35,80,80,,,43,83,27,2394,,40,86,27,2261
21:17:36,78,80,,,43,83,22,2128,,40,86,28,2194.5
21:17:37,79,80,,,43,83,20,2194.5,,40,86,30,2327.5
21:17:38,79,82,,,43,83,24,2194.5,,40,86,28,2128
21:17:39,80,82,,,43,83,24,2261,,40,86,28,2061.5
21:17:40,80,80,,,43,83,26,2261,,40,86,27,2194.5
21:17:41,81,81,,,43,83,27,2261,,40,86,24,2194.5
21:17:42,80,81,,,43,83,21,2327.5,,40,86,31,2261
21:17:43,80,81,,,43,83,24,2261,,40,86,28,2261
21:17:44,74,86,,,43,83,21,2128,,40,86,29,2194.5
21:17:45,81,81,,,43,83,25,2128,,40,86,25,2194.5
21:17:46,80,82,,,43,83,22,2194.5,,40,86,30,2194.5
21:17:47,80,78,,,43,83,22,2261,,40,86,27,2061.5
21:17:48,80,74,,,43,83,28,2261,,40,86,25,2128
21:17:49,75,82,,,43,83,25,2261,,40,86,23,2261
21:17:50,75,80,,,43,83,19,2261,,40,86,36,2327.5
21:17:51,77,77,,,43,83,25,2261,,40,86,24,2261
21:17:52,77,76,,,43,83,18,2327.5,,40,86,33,2327.5
21:17:53,79,75,,,43,83,26,2327.5,,40,86,26,2327.5
21:17:54,79,73,,,43,83,23,2261,,40,86,26,2194.5
21:17:55,78,76,,,43,83,23,2194.5,,40,86,28,2061.5
21:17:56,78,74,,,43,83,23,2128,,40,86,26,2194.5
21:17:57,79,73,,,43,83,24,2261,,40,86,25,2194.5
21:17:58,77,76,,,43,83,27,2327.5,,40,86,26,2261
21:17:59,72,82,,,43,83,20,2327.5,,40,86,30,2261
21:18:00,77,75,,,43,83,21,2327.5,,40,86,32,2327.5
21:18:01,76,72,,,43,83,25,2261,,40,86,25,2261
21:18:02,72,71,,,43,83,22,2327.5,,40,86,29,2194.5
21:18:03,71,70,,,43,83,25,2327.5,,40,86,25,2194.5
21:18:04,70,70,,,43,83,17,2327.5,,40,86,33,2128
21:18:05,67,68,,,43,83,24,2261,,40,86,25,2128
21:18:06,67,68,,,43,83,23,2327.5,,40,86,28,2261
21:18:07,68,68,,,43,83,24,2327.5,,40,86,26,2261
21:18:08,69,67,,,43,83,24,2261,,40,86,26,2261
21:18:09,69,65,,,43,83,25,2327.5,,40,86,25,2261
21:18:10,68,65,,,43,83,27,2261,,40,86,24,2327.5
21:18:11,67,65,,,43,83,23,2261,,40,86,27,2194.5
21:18:12,66,67,,,43,83,23,2327.5,,40,86,28,2194.5
21:18:13,69,64,,,43,83,21,2261,,40,86,28,2128
21:18:14,68,65,,,43,83,23,2194.5,,40,86,28,2128
21:18:15,68,64,,,43,83,20,2261,,40,86,29,2261
21:18:16,67,65,,,43,83,26,2261,,40,86,25,2261
21:18:17,66,65,,,43,83,25,2261,,40,86,23,2261
21:18:18,65,64,,,43,83,27,2327.5,,40,86,24,2261
21:18:19,67,64,,,43,83,17,2327.5,,40,86,33,2327.5
21:18:20,65,64,,,43,83,26,2261,,40,86,24,2194.5
21:18:21,66,64,,,43,83,25,2261,,40,86,26,1928.5
21:18:22,64,62,,,43,83,29,2327.5,,40,86,21,2261
21:18:23,69,63,,,43,83,25,2261,,40,86,25,2261
21:18:24,67,73,,,43,83,24,2194.5,,40,86,27,2327.5
21:18:26,75,65,,,43,83,25,2261,,40,86,27,2327.5
21:18:26,68,76,,,43,83,21,2061.5,,40,86,31,2194.5
21:18:27,76,68,,,43,83,25,2261,,40,86,25,1995
21:18:29,77,66,,,43,83,23,2261,,40,86,28,2261
21:18:30,71,74,,,43,83,21,2327.5,,40,86,29,2261
21:18:31,77,67,,,43,83,24,2327.5,,40,86,26,2327.5
21:18:32,74,74,,,43,83,20,2261,,40,86,30,2261
21:18:33,76,71,,,43,83,30,2194.5,,40,86,23,2061.5
21:18:34,73,74,,,43,83,25,2194.5,,40,86,23,2194.5
21:18:35,69,81,,,43,83,19,2061.5,,40,86,31,2194.5
21:18:36,75,75,,,43,83,26,2327.5,,40,86,25,2261
21:18:37,77,77,,,43,83,21,2261,,40,86,32,2261
21:18:38,75,79,,,43,83,21,2261,,40,86,31,2261
21:18:39,76,78,,,43,83,22,2261,,40,86,26,2261
21:18:40,78,79,,,43,83,25,2327.5,,40,86,29,2194.5
21:18:41,78,77,,,43,83,22,2261,,40,86,25,2128
21:18:42,78,78,,,43,83,25,2128,,40,86,26,2061.5
21:18:43,78,78,,,43,83,28,1995,,40,86,23,2194.5
21:18:44,79,79,,,43,83,30,2261,,40,86,21,2194.5
21:18:45,79,79,,,43,83,27,2261,,40,86,24,2194.5
21:18:46,79,80,,,43,83,28,2327.5,,40,86,24,2194.5
21:18:47,73,81,,,43,83,23,2327.5,,40,86,30,2327.5
21:18:48,79,79,,,43,83,24,2327.5,,40,86,23,2128
21:18:49,81,81,,,43,83,30,2194.5,,40,86,28,2061.5
21:18:50,80,80,,,43,83,22,2128,,40,86,27,2128
21:18:51,79,80,,,43,83,24,2194.5,,40,86,24,2128
21:18:52,78,81,,,43,83,27,2261,,40,86,25,2128
21:18:53,80,81,,,43,83,20,2261,,40,86,34,2261
21:18:54,80,80,,,43,83,26,2261,,40,86,21,2194.5
21:18:55,78,81,,,43,83,24,2261,,40,86,30,2128
21:18:56,72,87,,,43,83,20,2261,,40,87,32,2061.5
21:18:57,81,80,,,43,83,24,2261,,40,87,26,2194.5
21:18:58,79,82,,,43,83,26,2194.5,,40,87,28,2261
21:18:59,80,80,,,43,83,19,2128,,40,87,33,2261
21:19:00,77,80,,,43,83,19,2194.5,,40,87,31,2261
21:19:01,75,81,,,43,83,22,2261,,40,87,28,2261
21:19:02,75,81,,,43,83,27,2327.5,,40,87,25,2194.5
